ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Text_ID,Sentence_Number,Language_ID,OTC_ID,LGR_Conformance,Abbreviations
hawr1243a-textH-226,"ađîç maço, ``min metawû î kinaçê wey kerû. îne nanma.''",ađ=îç	m-aç-o	min	me-taw-û	î	kinaçê	wey	kér-û	îne	nan=m=a	,3SG.M.DIR=ADD	IND-say.PRS-3SG:A	1SG	NEG.IND-can.PRS-1SG:A	DEM.PROX	girl.F	raising	do.PRS.SBJV-1SG:A	DEM.PROX.M.3SG.DIR	meal.M=1SG:PSR=COP.3SG.M:S	,"People … he (Pir Shaliyar) said, ``I cannot take care of this girl. This is my food.''",textH,226,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""DIR"": ""direct"", ""ADD"": ""additive"", ""IND"": ""indicative"", ""PRS"": ""present"", ""NEG"": ""negative"", ""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""SBJV"": ""subjunctive"", ""PSR"": ""possessor"", ""COP"": ""copula""}"
hawr1243a-textH-227,"xeɫkîç maço, ``dey kake gîyan! qey mekero. to îse hîçit nîya, ême, yoma ane hiɫoşet miđo.",xeɫk=îç	m-aç-o	dey	kake	gîyan	qey	me-ker-o	to	îse	hîç=it	nîy(e)=a	ême	yo=ma	ane	hiɫoşe=t	mi-đ(e)-o	,people.M=ADD	IND-say.PRS-3SG:A	DISC.PTCL	brother.VOC	dear.VOC	limit	NEG.IND-do.PRS-3SG:A	2SG	now_that	nothing=2SG:NC	NEG.EXIST=COP.3SG.M:S	1PL	one.M=1PL:PSR	DEM.DIST.M.3SG.DIR	cracked_wheat.F.SG.DIR=2SG:R	IND-give.PRS-3SG:A	,"The people said, ``Oh, dear brother! Take it easy. Now that you have nothing, one of us will give you cracked wheat.",textH,227,hawr1243,hawr1243a,WORD_ALIGNED,"{""ADD"": ""additive"", ""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""DISC"": ""discourse particle"", ""PTCL"": ""particle"", ""VOC"": ""vocative"", ""NEG"": ""negative"", ""NC"": ""non-canonical subject"", ""EXIST"": ""existential particle"", ""COP"": ""copula"", ""PL"": ""plural"", ""PSR"": ""possessor"", ""DEM"": ""demonstrative"", ""DIST"": ""distal"", ""DIR"": ""direct""}"
hawr1243a-textH-228,yoma ane tişit miđo.,yo=ma	ane	tiş=it	mi-đ(e)-o	,one.M=1PL:PSR	DEM.DIST.M.3SG.DIR	molasses=2SG:R	IND-give.PRS-3SG:A	,One of us will give [pomegranate] molasses.,textH,228,hawr1243,hawr1243a,WORD_ALIGNED,"{""PL"": ""plural"", ""PSR"": ""possessor"", ""DEM"": ""demonstrative"", ""DIST"": ""distal"", ""SG"": ""singular"", ""DIR"": ""direct"", ""IND"": ""indicative"", ""PRS"": ""present""}"
hawr1243a-textH-229,yoyçma kuçê pîyazît miđo.'',yo=îç=ma	kuç-ê	pîyaz-î=t	mi-đ(e)-o	,one.M=ADD=1PL:PSR	little-INDF	onion.M-SG.OBL=2SG:R	IND-give.PRS-3SG:A	,One of us will give you some onions.'',textH,229,hawr1243,hawr1243a,WORD_ALIGNED,"{""ADD"": ""additive"", ""PL"": ""plural"", ""PSR"": ""possessor"", ""INDF"": ""indefinite"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""IND"": ""indicative"", ""PRS"": ""present""}"
hawr1243a-textH-230,"yoyç ma[ço]... yoyç maço, ``kake gîyan! minîç şimşû yerû heywanêt midew pene.",yo=îç	m-aç-o	yo=îç	m-aç-o	kake	gîyan	min=îç	şimş(î)=û	yeher-û	heywan-ê=t	mi-de-w	pene	,one.M=ADD	IND-say.PRS-3SG:A	one.M=ADD	IND-say.PRS-3SG:A	brother.VOC	dear.VOC	1SG=ADD	spleen=and	liver.M-EZ.GEN	animal.M-INDF=2SG:R	IND-give.PRS-1SG:A	to	,"One [said], One person said, ``Dear brother! I will give you the spleen and liver of an animal.",textH,230,hawr1243,hawr1243a,WORD_ALIGNED,"{""ADD"": ""additive"", ""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""VOC"": ""vocative"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""INDF"": ""indefinite""}"
hawr1243a-textH-231,çaştekê kermê.,çaşt(î)-ekê	kér-mê	,meal.F-DEF.F.SG	do.PRS.SBJV-1PL:A	,Let us make the meal.,textH,231,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEF"": ""definite"", ""SG"": ""singular"", ""PRS"": ""present"", ""SBJV"": ""subjunctive"", ""PL"": ""plural""}"
hawr1243a-textH-232,çaştekê kermê kermêş be zemawine peyt.,çaşt(î)-ekê	kér-mê	kér-mê=ş	be	zemawine	pey=t	,meal.F-DEF.F.SG	do.PRS.SBJV-1PL:A	do.PRS.SBJV-1PL:A=3SG:O	into	wedding	for=2SG:R	,Let's cook the meal and hold a wedding for you.,textH,232,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEF"": ""definite"", ""SG"": ""singular"", ""PRS"": ""present"", ""SBJV"": ""subjunctive"", ""PL"": ""plural""}"
hawr1243a-textH-233,nîkahiş kermê peyt.,nîkah=iş	kér-mê	pey=t	,marriage.M=3SG:O	do.PRS.SBJV-1PL:A	for=2SG:R	,Let us marry her to you.,textH,233,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""PRS"": ""present"", ""SBJV"": ""subjunctive"", ""PL"": ""plural""}"
hawr1243a-textH-234,qey mekero. nimaymê peket gino.,qey	me-ker-o	nim(e)-az-mê	peke=t	gín-o	,limit	NEG.IND-do.PRS-3SG:A	NEG.IND-let.PRS-1PL:A	strength.F=2SG:PSR	fall.PRS.SBJV-3SG:S	,It is all right. We will not let you worry about it.,textH,234,hawr1243,hawr1243a,WORD_ALIGNED,"{""NEG"": ""negative"", ""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""PL"": ""plural"", ""PSR"": ""possessor"", ""SBJV"": ""subjunctive""}"
hawr1243a-textH-235,nimaymê peket gino.'',nim(e)-az-mê	peke=t	gín-o	,NEG.IND-let.PRS-1PL:A	strength.F=2SG:PSR	fall.PRS.SBJV-3SG:S	,We will not let you worry about it.'',textH,235,hawr1243,hawr1243a,WORD_ALIGNED,"{""NEG"": ""negative"", ""IND"": ""indicative"", ""PRS"": ""present"", ""PL"": ""plural"", ""SG"": ""singular"", ""PSR"": ""possessor"", ""SBJV"": ""subjunctive""}"
hawr1243a-textH-236,``min hiɫoşet miđew.'',min	hiɫoşe=t	mi-đe-û	,1SG	cracked_wheat.F.SG.DIR=2SG:R	IND-give.PRS-1SG:A	,"[One of them said], ``I will give you cracked wheat.''",textH,236,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""DIR"": ""direct"", ""IND"": ""indicative"", ""PRS"": ""present""}"
hawr1243a-textH-237,"yoyç maço, ``minîç tişit miđew.''",yo=îç	m-aç-o	min=îç	tiş=it	mi-đe-û	,one.M=ADD	IND-say.PRS-3SG:A	1SG=ADD	molasses=2SG:R	IND-give.PRS-1SG:A	,"One said, ``I will give you [pomegranate] molasses.''",textH,237,hawr1243,hawr1243a,WORD_ALIGNED,"{""ADD"": ""additive"", ""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular""}"
hawr1243a-textH-238,"yoyç maço, ``minîç şimşû yeherit miđew.''",yo=îç	m-aç-o	min=îç	şimş(î)=û	yeher=it	mi-đe-û	,one.M=ADD	IND-say.PRS-3SG:A	1SG=ADD	spleen=and	liver.M=2SG:R	IND-give.PRS-1SG:A	,"One said, ``I will give you spleen and liver.''",textH,238,hawr1243,hawr1243a,WORD_ALIGNED,"{""ADD"": ""additive"", ""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular""}"
hawr1243a-textH-239,"yoyç maço, ``minîç mekî marû.''",yo=îç	m-aç-o	min=îç	mekî	m-ar-û	,one.M=ADD	IND-say.PRS-3SG:A	1SG=ADD	salt.F	IND-bring.PRS-1SG:A	,"One said, ``I will give you salt.''",textH,239,hawr1243,hawr1243a,WORD_ALIGNED,"{""ADD"": ""additive"", ""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular""}"
hawr1243a-textH-240,"yoyç maço, ``minîç pîyazî marû.''",yo=îç	m-aç-o	min=îç	pîyaz-î	m-ar-û	,one.M=ADD	IND-say.PRS-3SG:A	1SG=ADD	onion.M-SG.OBL	IND-bring.PRS-1SG:A	,"One said, ``I will give you onions.''",textH,240,hawr1243,hawr1243a,WORD_ALIGNED,"{""ADD"": ""additive"", ""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""OBL"": ""oblique""}"
hawr1243a-textH-241,çaştekê hiɫoşînekê kermê.,çaşt(î)-ekê	hiɫoşîne-(e)kê	kér-mê	,meal.F-DEF.F.SG	PN-DEF.F.SG	do.PRS.SBJV-1PL:A	,Let us make the meal called Hiloshina.,textH,241,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEF"": ""definite"", ""SG"": ""singular"", ""PN"": ""proper noun"", ""PRS"": ""present"", ""SBJV"": ""subjunctive"", ""PL"": ""plural""}"
hawr1243a-textH-242,"qey mekero, madam desûr e pêsen padşa řazîye nîya î jenî bilowe î kinaçê bilowe, qey mekero!''",qey	me-ker-o	madam	desûr	e=pêse=n	padşa	řazîye	nîy(e)=a	î	jenî	bi-l-o=we	î	kinaçê	bi-l-o=we	qey	me-ker-o	,limit	NEG.IND-do.PRS-3SG:A	as_long_as	task.M	EMPH=such=COP.3SG.M:S	king.M	satisfied	NEG.EXIST=COP.3SG.M:S	DEM.PROX	woman.F	SBJV-go.PRS-3SG:S=COMPL	DEM.PROX	girl.F.SG	SBJV-go.PRS-3SG:S=COMPL	limit	NEG.IND-do.PRS-3SG:A	,"There is no problem. Now that things have developed this way, [and] the king is not happy for the girl to return, it's all right! [She can stay here].''",textH,242,hawr1243,hawr1243a,WORD_ALIGNED,"{""NEG"": ""negative"", ""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""EMPH"": ""emphatic"", ""COP"": ""copula"", ""EXIST"": ""existential particle"", ""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""SBJV"": ""subjunctive"", ""COMPL"": ""completive""}"
hawr1243a-textH-243,"pîr şelîyar fermawo, ``tehaa weɫahî îne şime desûrta daw watta çûnke ađê be diɫta wat řasta wat heta xway dinyaş weşe kerdêne her menowe kemîç mekero her zîya kero.","pîr	şelîyar	fermaw-o	tehaa	weɫahî	îne	şime	desûr=ta	da=û	wat=ta	çûnke	ađê	be	diɫ=ta	wat	řas=ta	wat,	heta	xwa-î	dinya=ş	weş-e	kerdê=ne,	her	men-o=we	kem=îç	me-ker-o;	her	zîya	ker-o	",PN	PN	say.PRS.IND-3SG:A	INTJ	indeed	DEM.PROX.M.3SG.DIR	2PL	order.M=2PL:A	give.PST=and	say.PST=2PL:A	since	3PL.DIR	by	heart.M=2PL:A	say.PST	truth=2PL:A	say.PST	as_long_as	God.M-SG.OBL	world.F.SG.DIR=3SG:A	well-F	do.PST.PTCP.F=COP.3SG.F:O	EMPH	remain.PRS.IND-3SG:S=COMPL	small=ADD	NEG.IND-do.PRS-3SG:A	EMPH	increased	do.PRS.IND-3SG:A	,"Pir Shaliyar said, ``Indeed, what you just ordered and said [was right] since you said it with good faith, so long as the world continues to exist, [this ceremony] will continue to exist \footnote{Lit. remains}; it will not be diminished; it will grow.",textH,243,hawr1243,hawr1243a,WORD_ALIGNED,"{""PN"": ""proper noun"", ""PRS"": ""present"", ""IND"": ""indicative"", ""SG"": ""singular"", ""INTJ"": ""Interjection"", ""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""DIR"": ""direct"", ""PL"": ""plural"", ""PST"": ""past"", ""OBL"": ""oblique"", ""PTCP"": ""participle"", ""COP"": ""copula"", ""EMPH"": ""emphatic"", ""COMPL"": ""completive"", ""ADD"": ""additive"", ""NEG"": ""negative""}"
hawr1243a-textH-244,"î bezme şime wattaw î çaştîyû îne î desûre şime îcrata kerd, heta xway dinyaş weşe kerdêne, şime řasta wat; be diɫta wat.",î	bezm=e	şime	wat=ta=û	î	çaştî=û	îne	î	desûr=e	şime	îcra=ta	kerd	heta	xwa-î	dinya=ş	weş-e	kerdê=ne	şime	řas=ta	wat	be	diɫ=ta	wat	,DEM.PROX	jollification.M.SG.DIR=DEM	2PL	say.PST=2PL:A=and	DEM.PROX	meal.F=and	DEM.PROX.M.3SG.DIR	DEM.PROX	order.M=DEM	2PL	performance=2PL:A	do.PST	as_long_as	God.M-SG.OBL	world.F.SG.DIR=3SG:A	well-F	do.PST.PTCP.F=COP.3SG.F:O	2PL	truth=2PL:A	say.PST	by	heart.M=2PL:A	say.PST	,"[After] the things you said, and the meals which you prepared, so long as the world continues to exist, you are right [in so doing]; you did these [things] in good faith.",textH,244,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""SG"": ""singular"", ""DIR"": ""direct"", ""PL"": ""plural"", ""PST"": ""past"", ""OBL"": ""oblique"", ""PTCP"": ""participle"", ""COP"": ""copula""}"
hawr1243a-textH-245,"î merasême her menowe, hîçkeyç kem mekero. her zîyay kero. îlay zîyayne bo zîyayiş pene kero.''",î	merasêm=e	her	men-o=we	hîçke=îç	kem	me-ker-o	her	zîyay	ker-o	îlay	zîyay=ne	b-o	zîyay=iş	pene	ker-o	,DEM.PROX	ceremony.M=DEM	EMPH	remain.PRS.IND-3SG:S=COMPL	never=ADD	little	NEG.IND-do.PRS-3SG:A	EMPH	increase	do.PRS.IND-3SG:A	for_sure	increased=POST	be.PRS.IND-3SG:S	increased=3SG:R	to	do.PRS.IND-3SG:A	,This ceremony will be repeated; it will never diminish. It will continue to grow. It will grow [into bigger ceremonies].'',textH,245,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""EMPH"": ""emphatic"", ""PRS"": ""present"", ""IND"": ""indicative"", ""SG"": ""singular"", ""COMPL"": ""completive"", ""ADD"": ""additive"", ""NEG"": ""negative"", ""POST"": ""postposition""}"
hawr1243a-textH-246,desûr miđa.,desûr	mi-đ(e)-a	,order.M	IND-give.PRS-3PL:A	,They (the people) ordered [that the ceremony should take place].,textH,246,hawr1243,hawr1243a,WORD_ALIGNED,"{""IND"": ""indicative"", ""PRS"": ""present"", ""PL"": ""plural""}"
hawr1243a-textH-247,yo hiɫoşê marow.,yo	hiɫoş(e)-ê	m-ar-o=û	,one.M	cracked_wheat-F.SG.OBL	IND-bring.PRS-3SG:A=and	,One fetched cracked wheat.,textH,247,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""OBL"": ""oblique"", ""IND"": ""indicative"", ""PRS"": ""present""}"
hawr1243a-textH-248,yo pîyaz marow.,yo	pîyaz	m-ar-o=û	,one.M	onion.M	IND-bring.PRS-3SG:A=and	,One fetched onions.,textH,248,hawr1243,hawr1243a,WORD_ALIGNED,"{""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular""}"
hawr1243a-textH-249,e wextîyekey yo tişe henar marow.,e=wext-î-ekey	yo	tiş-e	henar	m-ar-o=û	,DEM=time.M-SG.OBL-DEF.M.SG.OBL	one.M	molasses-EZ.CMPD	pomegranate.M	IND-bring.PRS-3SG:A=and	,One fetched pomegranate molasses.,textH,249,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""DEF"": ""definite"", ""EZ"": ""ezafe"", ""CMPD"": ""compound"", ""IND"": ""indicative"", ""PRS"": ""present""}"
hawr1243a-textH-250,kîyanaş kabrayê serûpîrî qesab bo.,kîyan-a=ş	kabra-ê	serûpîrî	qesab	b-o	,send.PRS.IND-3PL:A=3SG:O	man-INDF	PN	butcher.M	be.PRS.IND-3SG:S	,"They sent for a fellow from Saru Piri, who was a butcher. [They fetched him].",textH,250,hawr1243,hawr1243a,WORD_ALIGNED,"{""PRS"": ""present"", ""IND"": ""indicative"", ""PL"": ""plural"", ""SG"": ""singular"", ""INDF"": ""indefinite"", ""PN"": ""proper noun""}"
hawr1243a-textH-251,kîyanaş serûpîrîwe qesabê bo maçaş tayfew padşay.,kîyan-a=ş	serûpîrî=we	qesab-ê	b-o	m-aç-a=ş	tayfe-û	padşa-î	,send.PRS.IND-3PL:A=3SG:O	PN=POST	butcher.M-INDF	be.PRS.IND-3SG:S	IND-say.PRS-3PL:A=3SG:O	tirbe.M-EZ.GEN	king.M-SG.OBL	,They sent [one] to Saru Piri; there was a butcher whose [tribe] is called the king's tribe.,textH,251,hawr1243,hawr1243a,WORD_ALIGNED,"{""PRS"": ""present"", ""IND"": ""indicative"", ""PL"": ""plural"", ""SG"": ""singular"", ""PN"": ""proper noun"", ""POST"": ""postposition"", ""INDF"": ""indefinite"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""OBL"": ""oblique""}"
hawr1243a-textH-252,tayfew padşayaş waçênê.,tayfe-û	padşa-ya=ş	waç-ên-ê	,tirbe.M-EZ.GEN	king.M-PL.OBL=3SG:O	say.PRS-AUG-3PL:A	,They (his tribe) were called the kings' tribe.,textH,252,hawr1243,hawr1243a,WORD_ALIGNED,"{""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""PL"": ""plural"", ""OBL"": ""oblique"", ""SG"": ""singular"", ""PRS"": ""present"", ""AUG"": ""augment""}"
hawr1243a-textH-253,maraş. serê heywan sere biřo. çaştekê kera.,m-ar-a=ş	ser-ê	heywan	sere	biř-o	çaşt(î)-ekê	ker-a	,IND-bring.PRS-3PL:A=3SG:O	CLF-INDF	animal.M	head.M	cut.PRS.IND-3SG:A	meal.F-DEF.F.SG	do.PRS.IND-3PL:A	,They fetched him. He butchered one animal. They cooked the meal.,textH,253,hawr1243,hawr1243a,WORD_ALIGNED,"{""IND"": ""indicative"", ""PRS"": ""present"", ""PL"": ""plural"", ""SG"": ""singular"", ""CLF"": ""classifier"", ""INDF"": ""indefinite"", ""DEF"": ""definite""}"
hawr1243a-textH-254,çaştekê încam miđa.,çaşt(î)-ekê	încam	mi-đ(e)-a	,meal.F-DEF.F.SG	accomplishment	IND-give.PRS-3PL:A	,They made the meal.,textH,254,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEF"": ""definite"", ""SG"": ""singular"", ""IND"": ""indicative"", ""PRS"": ""present"", ""PL"": ""plural""}"
hawr1243a-textH-255,çaştekê încam miđanêw.,çaşt(î)-ekê	încam	mi-đ(e)-anê=û	,meal.F-DEF.F.SG	accomplishment	IND-give.PRS-3PL:A=and	,They made the meal.,textH,255,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEF"": ""definite"", ""SG"": ""singular"", ""IND"": ""indicative"", ""PRS"": ""present"", ""PL"": ""plural""}"
hawr1243a-textH-256,merasêmekew pîr şelîyarî bergozar keraw.,merasêm-eke-û	pîr	şelîyar-î	bergozar	ker-a=û	,ceremony.M-DEF.M.SG.DIR-EZ.GEN	PN	PN-M.SG.OBL	holding	do.PRS.IND-3PL:A=and	,They held Pir Shaliyar's ceremony.,textH,256,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEF"": ""definite"", ""SG"": ""singular"", ""DIR"": ""direct"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""PN"": ""proper noun"", ""OBL"": ""oblique"", ""PRS"": ""present"", ""IND"": ""indicative"", ""PL"": ""plural""}"
hawr1243a-textH-257,jenî be mezebû hewramanî mare biřa pey pîr şelîyarîyû.,jenî	be	mezeb-û	hewraman-î	mare	biř-a	pey	pîr	şelîyar-î=û	,woman.F	by	religion-EZ.GEN	PN-M.SG.OBL	marraige	cut.PRS.IND-3PL:A	to	PN	PN-M.SG.OBL=and	,They married the woman to Pir Shaliyar] according to] the religious customs in Hewraman.,textH,257,hawr1243,hawr1243a,WORD_ALIGNED,"{""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""PN"": ""proper noun"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""PRS"": ""present"", ""IND"": ""indicative"", ""PL"": ""plural""}"
hawr1243a-textH-258,a wextîyekey lalo pîr şelîyar hîn lalo heremû pîr şelîyarî milowe xeber berowe pey padşay.,a	wext-î-ekey	lalo	pîr	şelîyar	hîn	lalo	herem(e)-û	pîr	şelîyar-î	mi-l-o=we	xeber	ber-o=we	pey	padşa-î	,DEM.DIST	time.M-SG.OBL-DEF.M.SG.OBL	maternal_uncle.M	PN	PN	FILL	maternal_uncle.M	wife.F-EZ.GEN	PN	PN-M.SG.OBL	IND-go.PRS-3SG:S=COMPL	news.M.SG.DIR	take.PRS.IND-3SG:A=COMPL	to	king.M-SG.OBL	,"Then, Pir Shaliyar's uncle, eh, Pir Shaliyar's wife's uncle, went back [to Egypt] and passed on the news to the king.",textH,258,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""DIST"": ""distal"", ""SG"": ""singular"", ""OBL"": ""oblique"", ""DEF"": ""definite"", ""PN"": ""proper noun"", ""FILL"": ""filler"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""IND"": ""indicative"", ""PRS"": ""present"", ""COMPL"": ""completive"", ""DIR"": ""direct""}"
hawr1243a-textH-259,"xeber berowe pey padşay maço, ``haɫû cereyanê eçînen.''",xeber	ber-o=we	pey	padşa-î	m-aç-o	haɫ-û	cereyan-ê	e=çîne=n	,news.M.SG.DIR	take.PRS.IND-3SG:A=COMPL	to	king.M-SG.OBL	IND-say.PRS-3SG:A	state.M-EZ.GEN	story.M-INDF	EMPH=such=COP.3SG.M:S	,"He passed on the news to the king [and] said, ``The story is like this.''",textH,259,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""DIR"": ""direct"", ""PRS"": ""present"", ""IND"": ""indicative"", ""COMPL"": ""completive"", ""OBL"": ""oblique"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""INDF"": ""indefinite"", ""EMPH"": ""emphatic"", ""COP"": ""copula""}"
hawr1243a-textH-260,"padşa fermawo, ``dey mubarekeş bo.",padşa	fermaw-o	dey	mubarek-e=ş	b-o	,king.M	say.PRS.IND-3SG:A	DISC.PTCL	blessed-F=3SG:R	be.PRS.SBJV-3SG:S	,"The king said, ``May he be blessed with happiness.'\footnote{Lit. May she be blessed to him.",textH,260,hawr1243,hawr1243a,WORD_ALIGNED,"{""PRS"": ""present"", ""IND"": ""indicative"", ""SG"": ""singular"", ""DISC"": ""discourse particle"", ""PTCL"": ""particle"", ""SBJV"": ""subjunctive""}"
hawr1243a-textH-261,mađam weşeş kerdêbowe mubarekeş bonew.,mađam	weş-e=ş	kerdê=b-o=we	mubarek-e=ş	b-one=û	,as_long_as	well-F=3SG:A	do.PST.PTCP.F=be.PRS-3SG:O=COMPL	blessed-F=3SG:R	be.PRS.SBJV-3SG:S=and	,"Now that it appears that he has healed her [thoroughly], may he be blessed with happiness.",textH,261,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""PST"": ""past"", ""PTCP"": ""participle"", ""PRS"": ""present"", ""COMPL"": ""completive"", ""SBJV"": ""subjunctive""}"
hawr1243a-textH-262,luwe! to luwewe hem wesaylîç bere pey î pîyayû î kinaçêw,lú-e	to	lu-e=we	hem	wesayl=îç	bér-e	pey	î	pîya-î=û	î	kinaçê=û	,go.PRS.IMP-2SG:S	2SG	go.PRS.IMP-2SG:S=COMPL	EMPH	equipment.M=ADD	take.PRS.IMP-2SG:A	to	DEM.PROX	man.M-SG.OBL=and	DEM.PROX	daughter.SG.DIR=and	,Go! Go back! Take some household equipment for this man and [my] daughter.,textH,262,hawr1243,hawr1243a,WORD_ALIGNED,"{""PRS"": ""present"", ""IMP"": ""imperative"", ""SG"": ""singular"", ""COMPL"": ""completive"", ""EMPH"": ""emphatic"", ""ADD"": ""additive"", ""DEM"": ""demonstrative"", ""PROX"": ""proximate"", ""OBL"": ""oblique"", ""DIR"": ""direct""}"
hawr1243a-textH-263,êtir to luwe meylû wêta.'',êtir	to	lú-e	meyl-û	wê=t=a	,DISC.PTCL	2SG	go.PRS.IMP-2SG:S	willingness-EZ.GEN	REFLX=2SG:PSR=COP.3SG.M:S	,Then it's up to you [to stay in Hewraman].,textH,263,hawr1243,hawr1243a,WORD_ALIGNED,"{""DISC"": ""discourse particle"", ""PTCL"": ""particle"", ""SG"": ""singular"", ""PRS"": ""present"", ""IMP"": ""imperative"", ""EZ"": ""ezafe"", ""GEN"": ""genitive"", ""REFLX"": ""reflexive"", ""PSR"": ""possessor"", ""COP"": ""copula""}"
hawr1243a-textH-264,lalo mêwe wesayil marowe pey kinaçê pêse îsey maçmê teleş pey bera.,lalo	m-ê=we	wesayil	m-ar-o=we	pey	kinaçê	pêse	îse-î	m-aç-mê	tele=ş	pey	ber-a	,maternal_uncle.M	IND-come.PRS.3SG:S=COMPL	equipment.M	IND-bring.PRS-3SG:A=COMPL	to	girl.F	like	now-M.SG.OBL	IND-say.PRS-1PL:A	wedding_gift=3SG:R	to	take.PRS.IND-3PL:A	,"The uncle went back. He brought household equipment for the girl, just like nowadays when we say, ``They (the bride's family) take gifts for her (the bride).''",textH,264,hawr1243,hawr1243a,WORD_ALIGNED,"{""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""COMPL"": ""completive"", ""OBL"": ""oblique"", ""PL"": ""plural""}"
hawr1243a-textH-265,teleş pey maro. maro mê milowe.,tele=ş	pey	m-ar-o	m-ar-o	m-ê	mi-l-o=we	,wedding_gift=3SG:R	to	IND-bring.PRS-3SG:A	IND-bring.PRS-3SG:A	IND-come.PRS.3SG:S	IND-go.PRS-3SG:S=COMPL	,He (the uncle) took gifts to her. He took [the gifts] and went back to Hewraman.,textH,265,hawr1243,hawr1243a,WORD_ALIGNED,"{""SG"": ""singular"", ""IND"": ""indicative"", ""PRS"": ""present"", ""COMPL"": ""completive""}"
hawr1243a-textH-266,êti melowe ađîç melowe.,êti	me-l-o=we	ađ=îç	me-l-o=we	,DISC.PTCL	NEG.IND-go.PRS-3SG:S=COMPL	3SG.M.DIR=ADD	NEG.IND-go.PRS-3SG:S=COMPL	,"After all, he didn't go back [to Egypt]. He did not go back either.",textH,266,hawr1243,hawr1243a,WORD_ALIGNED,"{""DISC"": ""discourse particle"", ""PTCL"": ""particle"", ""NEG"": ""negative"", ""IND"": ""indicative"", ""PRS"": ""present"", ""SG"": ""singular"", ""COMPL"": ""completive"", ""DIR"": ""direct"", ""ADD"": ""additive""}"
hawr1243a-textH-267,anen îse şelîyare sîyawa.,ane=n	îse	şelîyar-e	sîyaw=a	,DEM.DIST.M.3SG.DIR=COP.3SG.M:S	now	PN-EZ.CMPD	black=COP.3SG.M:S	,[His shrine] is over there now; [he is called] Shaliyar Siyaw.,textH,267,hawr1243,hawr1243a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""DIST"": ""distal"", ""SG"": ""singular"", ""DIR"": ""direct"", ""COP"": ""copula"", ""PN"": ""proper noun"", ""EZ"": ""ezafe"", ""CMPD"": ""compound""}"
hawr1243a-textH-268,ᴬ weselam ʕeleykum we řehmetuɫahê we berekatun ᴬ,weselam	ʕeleykum	we	řehmetuɫahê	we	berekatun	,peace	upon_you	and	God's_mercy	and	blessing	,May peace and God's mercy and blessings be upon you.,textH,268,hawr1243,hawr1243a,WORD_ALIGNED,{}
